Model,Task,Layer,Relative_Depth,Accuracy_Drop,M1_MSE_next,M1_MSE_prev,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M1_MSE_local_mean,M1_MSE_local_global_ratio,M2_Cosine_next,M2_Cosine_prev,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M2_Cosine_local_mean,M2_Cosine_local_global_ratio,M3_Residual_next,M3_Residual_prev,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M3_Residual_local_mean,M3_Residual_local_global_ratio,M4_CKA_next,M4_CKA_prev,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M4_CKA_local_mean,M4_CKA_local_global_ratio,M5_L1_next,M5_L1_prev,M5_L1_start,M5_L1_end,M5_L1_mean,M5_L1_local_mean,M5_L1_local_global_ratio,M6_L_Inf_next,M6_L_Inf_prev,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M6_L_Inf_local_mean,M6_L_Inf_local_global_ratio,M7_Var_Ratio_next,M7_Var_Ratio_prev,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M7_Var_Ratio_local_mean,M7_Var_Ratio_local_global_ratio,M8_Pearson_next,M8_Pearson_prev,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M8_Pearson_local_mean,M8_Pearson_local_global_ratio,M10_Router_Router_Norm_Var,M10_Router_Router_Norm_Min,M10_Router_Router_Norm_Max,M10_Router_Router_Norm_Mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens_Logit_Lens_KL,M13_LogitLens_Top1_Match_Rate,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank,M17_Var_Shift,M18_Outlier_IoU,M19_Attn_MLP_Ratio,M13_LogitLens,F1_Rank_Normalized_Residual,F2_Depth_Penalized_Cosine,F3_NonLinear_Depth,M11_SVD_Ent_delta1,M11_SVD_Ent_delta2,M11_SVD_Ent_rel_change,M12_KL_Noise_delta1,M12_KL_Noise_delta2,M12_KL_Noise_rel_change,M13_LogitLens_delta1,M13_LogitLens_delta2,M13_LogitLens_rel_change,M14_Spectral_Norm_delta1,M14_Spectral_Norm_delta2,M14_Spectral_Norm_rel_change,M15_Frobenius_Norm_delta1,M15_Frobenius_Norm_delta2,M15_Frobenius_Norm_rel_change,M16_Effective_Rank_delta1,M16_Effective_Rank_delta2,M16_Effective_Rank_rel_change,M17_Var_Shift_delta1,M17_Var_Shift_delta2,M17_Var_Shift_rel_change,M18_Outlier_IoU_delta1,M18_Outlier_IoU_delta2,M18_Outlier_IoU_rel_change,M19_Attn_MLP_Ratio_delta1,M19_Attn_MLP_Ratio_delta2,M19_Attn_MLP_Ratio_rel_change,F1_Rank_Normalized_Residual_delta1,F1_Rank_Normalized_Residual_delta2,F1_Rank_Normalized_Residual_rel_change,F2_Depth_Penalized_Cosine_delta1,F2_Depth_Penalized_Cosine_delta2,F2_Depth_Penalized_Cosine_rel_change,M1_MSE_start_delta1,M2_Cosine_start_delta1,M3_Residual_start_delta1,M4_CKA_start_delta1,M5_L1_start_delta1,M6_L_Inf_start_delta1,M7_Var_Ratio_start_delta1,M8_Pearson_start_delta1
llama,csqa,7,0.25925925925925924,0.6239103362391035,0.003780051,0.0038873833,0.009007451,0.38373092,0.13803704335172412,0.00421174226,0.030511680975059897,0.21581697,0.23205799,0.9951409,0.9014666,0.6431064482622291,0.24093249992092902,0.3746386001840387,0.6571799,0.6670831,1.0156534,6.633446,2.7108336713793104,0.613031762,0.2261414148150002,0.78346944,0.7671912,0.0045768414,0.099047646,0.35654939631379307,0.7583837019999999,2.1270087895634817,150.72888,151.53976,203.89217,1282.5675,554.0300189655172,139.928042,0.2525640077427944,0.21872032,0.32361412,1.8034543,17.669487,4.719607483103449,0.290597318,0.061572348755439515,1.0003551,0.9057332,0.033367705,44.226925,15.95974576862069,0.9638696299999999,0.06039379598606901,0.78346944,0.7671912,0.0045768414,0.099047646,0.35654939631379307,0.7583837019999999,2.1270087895634817,0.0,0.0,0.0,0.0,0.958669364452362,11.87510347366333,0.0,0.0,7.335625869887216,67.22393635341099,2066.4760131835938,1.2462066452503204,0.6169200994968415,0.5983481657040374,2.064206188802752e-05,0.0032100280644296215,2.5092369278350515,0.5091750772173156,-0.0023773908615112305,-0.0034114718437193714,-0.002473751509347477,0.31556272506713867,1.9283350467681881,0.027298898107648517,1.1516157764917859e-05,7.862527250887532e-06,1.2619196530626837,0.1977019820894519,-0.16027096339634372,0.027697406864679808,-0.3207220349993065,-0.5659980773925781,-0.004748296055552159,-23.088387625558425,-31.979875837054806,-0.011049378337713689,-0.004344166994094678,0.034274091958999886,-0.003473802864753628,-0.00017091584205619625,0.011053694605827502,-0.0002769702326038681,0.13042452507575147,0.2079081578749703,0.2787303605789806,-0.00011768018614148786,0.0006726591160787177,-0.03536373301995188,-0.30318129630287993,0.12353963540334423,-0.10780092864595614,0.0008184089999999991,-0.0021535000000000304,-0.001970400000000039,0.0010489548999999998,6.341800000000006,0.3236141000000001,-0.0034728350000000005,0.0010489548999999998
llama,csqa,8,0.2962962962962963,0.3785803237858033,0.0061761625,0.003780051,0.009046995,0.38119757,0.13700202425862068,0.005645831999999999,0.041209843353353946,0.29846466,0.21581697,1.0075133,0.8795692,0.6279939303720934,0.259297038158142,0.4128973628640141,0.8380593,0.6567978,1.0178552,6.6076083,2.691696148275862,0.700881388,0.26038651806540486,0.70038086,0.78346944,-0.0073807985,0.120694466,0.37161712274137926,0.7402966,1.992094962005026,190.6993,150.72888,200.67932,1280.7676,551.5706206896551,160.25250599999998,0.290538509464732,0.4458115,0.21872032,1.8126296,17.553432,4.668217455517242,0.284005008,0.0608379987962009,1.3106842,0.99964476,0.033355854,44.21122,15.95407760586207,1.2517764,0.07846122043819027,0.70038086,0.78346944,-0.0073807985,0.120694466,0.37161712274137926,0.7402966,1.992094962005026,0.0,0.0,0.0,0.0,0.957555651664734,10.911578130722043,0.0,0.0,6.967381324086871,66.77673067365374,2051.2609340122767,1.1391756238937378,0.6341841844320297,0.5913020037425866,6.852004071315173e-06,0.003221242206301976,2.219473682242991,0.5443310539518174,-0.0011137127876279518,0.0012636780738832787,-0.0011617277331733566,-0.9635253429412867,-1.2790880680084253,-0.08113826924356482,-1.3790057816712347e-05,-2.5306215581630206e-05,-0.6680562189725163,-0.36824454580034516,-0.565946527889797,-0.05019947204668529,-0.44720567975724634,-0.12648364475793983,-0.006652476841079169,-15.21507917131703,7.873308454241396,-0.007362814314924915,-0.1070310213565826,-0.10268685436248792,-0.08588545227592148,0.017264084935188273,0.01743500077724447,0.027984312635086495,-0.007046161961450803,-0.13747068703720228,-0.011776023334441166,1.1214141872354418e-05,0.00012889432801384227,0.0034934715981516096,-0.2897632455920607,0.013418050710819251,-0.11547863112395129,3.954400000000073e-05,0.012372400000000061,0.0022018000000001425,-0.0119576399,-3.212850000000003,0.009175299999999886,-1.1851000000000222e-05,-0.0119576399
llama,csqa,9,0.3333333333333333,0.5442092154420923,0.008377336,0.0061761625,0.011791197,0.38042524,0.13823291260344825,0.0077216847,0.055859957651991365,0.26814145,0.29846466,1.0160135,0.8682746,0.6494670658893347,0.278971244158142,0.42953870701141655,0.85629386,0.7334981,1.0151914,5.776927,2.4045938320689655,0.7216195919999999,0.3001004086744255,0.7315746,0.70038086,-0.015861776,0.13097572,0.3498435404827587,0.7203595720000001,2.059090669351406,222.37305,190.6993,245.46571,1281.0242,566.2804255172415,188.03534,0.33205339885784707,0.5684377,0.4458115,1.3668181,17.460318,4.617257145517241,0.38785552,0.08400128207989373,1.5588356,0.76296014,0.02544919,33.7314,12.172326610206898,1.211534656,0.09953188857786285,0.7315746,0.70038086,-0.015861776,0.13097572,0.3498435404827587,0.7203595720000001,2.059090669351406,0.0,0.0,0.0,0.0,0.9567370414733888,11.724877071380616,0.0,0.0,7.071319018091474,67.59510884966168,2042.7637503487724,1.0922852623462678,0.6533356229066849,0.5924728023089233,1.0394369689230836e-05,0.002827995648633219,2.003710615384615,0.5773502691896257,-0.0008186101913452148,0.00029510259628273694,-0.0008548956814384834,0.8132989406585729,1.7768242835998596,0.07453540916952184,3.5423656179156632e-06,1.733242343462801e-05,0.5169824158081304,0.10393769400460329,0.47218223980494844,0.014917755921479703,0.8183781760079398,1.2655838557651862,0.012255439398605183,-8.497183663504302,6.717895507812727,-0.004142419680797871,-0.04689036154747006,0.06014065980911254,-0.04116166161210277,0.01915143847465517,0.001887353539466896,0.030198543175287584,0.0011707985663367282,0.008216960527787531,0.0019800348365577314,-0.00039324655766875697,-0.0004044606995411114,-0.12207916464630231,-0.21576306685837565,0.07400017873368503,-0.09721361806837303,0.0027442019999999994,0.008500199999999847,-0.002663800000000105,-0.0084809775,44.78639000000001,-0.4458115,-0.007906663999999997,-0.0084809775
llama,csqa,10,0.37037037037037035,0.6102117061021172,0.0115797995,0.008377336,0.018189488,0.38109764,0.14085118022413795,0.009730072099999999,0.06908051473502685,0.28133994,0.26814145,1.0132346,0.860496,0.6511327748139533,0.275175667920929,0.4226106842447666,0.8051854,0.6848313,1.0097971,4.6247387,1.9913744572413794,0.6559839399999999,0.32941265128975883,0.71842825,0.7315746,-0.013105581,0.13910173,0.348956999862069,0.7247532700000001,2.0769128236704173,259.278,222.37305,312.0016,1285.7192,592.2390717241381,212.836276,0.35937560718516504,0.94835174,0.5684377,1.9352558,17.40146,4.665535470344828,0.508187468,0.10892371757137587,1.265809,0.64150435,0.016325766,21.638842,7.808600746068965,0.938438882,0.1201801593393352,0.71842825,0.7315746,-0.013105581,0.13910173,0.348956999862069,0.7247532700000001,2.0769128236704173,0.0,0.0,0.0,0.0,0.95509535074234,11.306024312973022,0.0,0.0,6.935802016939435,66.03323827471051,2038.7088099888392,1.063938047170639,0.6348098455667496,0.5831713458008732,1.3684647741297284e-06,0.002268464566922067,1.82940094488189,0.6085806194501846,-0.001641690731048806,-0.0008230805397035912,-0.001715926801078571,-0.41885275840759384,-1.2321516990661667,-0.035723424293289674,-9.025904915101108e-06,-1.256827053301677e-05,-0.8683455740902177,-0.13551700115203857,-0.23945469515664186,-0.01916431726603307,-1.5618705749511719,-2.3802487509591117,-0.023106266141606935,-4.054940359933198,4.442243303571104,-0.001985026589218064,-0.02834721517562877,0.01854314637184129,-0.02595220877990967,-0.018525777339935323,-0.03767721581459049,-0.028355682271715588,-0.009301456508050143,-0.010472255074386871,-0.015699381426120262,-0.000559531081711152,-0.00016628452404239503,-0.19785429372268504,-0.17430967050272517,0.041453396355650485,-0.08699343566100048,0.006398291,-0.0027788999999998065,-0.005394300000000074,0.002756195000000001,66.53589,0.5684377,-0.009123424000000002,0.002756195000000001
llama,csqa,11,0.4074074074074074,0.47696139476961397,0.0104206065,0.0115797995,0.022846498,0.38299263,0.14316435379310347,0.011726565,0.08190980930237038,0.22799706,0.28133994,0.9957594,0.86103606,0.6660986530761824,0.272813833841858,0.40956971189234076,0.6794902,0.7159682,1.0059485,4.1227193,1.8194493734482757,0.638564048,0.35096554868070245,0.7719894,0.71842825,0.0045443918,0.13895357,0.33380813813103455,0.726975678,2.1778249023299865,249.32785,259.278,360.65674,1286.6406,610.1071551724137,233.376602,0.3825173988226154,0.5491848,0.94835174,0.9931087,17.465464,4.701099471724138,0.5088296339999999,0.108236304496903,1.0234078,0.7900084,0.012897495,17.09487,6.168861061965517,0.90245326,0.14629171427086243,0.7719894,0.71842825,0.0045443918,0.13895357,0.33380813813103455,0.726975678,2.1778249023299865,0.0,0.0,0.0,0.0,0.9569974541664124,12.702687406539916,0.0,0.0,7.361025827271598,67.04559217180524,2059.560128348214,1.2597182068824768,0.5983539788722992,0.6142220162009083,2.6949356931554627e-06,0.00200174748056747,1.6969323810218977,0.6382847385042254,0.0019021034240723766,0.0035437941551211827,0.0019915324921160327,1.396663093566893,1.815515851974487,0.12353264550866938,1.3264709190257343e-06,1.0352375834126843e-05,0.9693131632630443,0.42522381033216217,0.5607408114842007,0.06130852773675355,1.0123538970947266,2.5742244720458984,0.015330974575003431,20.851318359375,24.906258719308198,0.010227707977329636,0.19578015971183782,0.2241273748874666,0.18401462400229196,-0.036455866694450334,-0.01793008935451501,-0.057428010842999866,0.031050670400035174,0.04035212690808532,0.05324450630782129,-0.00026671708635459717,0.00029281399535655483,-0.11757604251076681,-0.13246856385999228,0.041841106642732884,-0.07241089725606586,0.00465701,-0.017475200000000135,-0.00384859999999998,0.0176499728,48.65514000000002,-0.9421471,-0.0034282709999999984,0.0176499728
llama,csqa,12,0.4444444444444444,0.16189290161892916,0.013212285,0.0104206065,0.023397349,0.37859416,0.14071108381034486,0.013698101899999999,0.09734913150916832,0.26202387,0.22799706,1.0004792,0.8364581,0.6313997303720936,0.265103934158142,0.4198670366584495,0.75606686,0.67129886,1.0063272,4.0495243,1.7704987379310344,0.675610154,0.381593129181165,0.7380258,0.7719894,-0.00010704296,0.16376391,0.36861709486344824,0.73491592,1.993710894711852,279.7936,249.32785,358.62695,1273.9023,598.7541537931033,250.25573400000002,0.4179607480202246,0.63473517,0.5491848,1.5360888,17.595263,4.744528041034482,0.526963004,0.11106752859954327,1.164791,0.9771275,0.012602498,16.703867,6.0277641861034486,1.1184374959999999,0.18554765270893056,0.7380258,0.7719894,-0.00010704296,0.16376391,0.36861709486344824,0.73491592,1.993710894711852,0.0,0.0,0.0,0.0,0.9559444785118104,12.013022470474244,0.0,0.0,6.641984616007123,66.63911601475307,2034.440952845982,1.1053514320850373,0.665029804468155,0.614708336545577,1.023683448947846e-06,0.001990485048162558,1.5363516122448981,0.6666666666666666,-0.0010529756546019398,-0.0029550790786743164,-0.0011002909673559769,-0.6896649360656717,-2.086328029632565,-0.05429283694020537,-1.6712522442076166e-06,-2.997723163233351e-06,-0.6201455004853087,-0.7190412112644742,-1.1442650215966363,-0.09768220192904697,-0.4064761570521682,-1.4188300541468948,-0.006062682778765982,-25.11917550223211,-45.97049386160711,-0.01219637880753588,-0.15436677479743954,-0.35014693450927736,-0.12254071899100605,0.06667582559585572,0.10313169229030605,0.11143207524334975,0.000486320344668667,-0.030564350055366507,0.000791766383883008,-1.1262432404911954e-05,0.0002554546539496852,-0.005626300277255303,-0.16058076877699956,-0.028112204917007277,-0.09463003392056046,0.0005508510000000015,0.004719800000000052,0.0003787000000001761,-0.004651434760000001,-2.0297899999999913,0.5429801,-0.00029499699999999997,-0.004651434760000001
llama,csqa,13,0.48148148148148145,0.22415940224159417,0.02041628,0.013212285,0.02719456,0.38224006,0.14213171717241382,0.0160771444,0.1131144026592116,0.29927933,0.26202387,0.9981705,0.8477877,0.6431504379310344,0.27243126,0.4235887025946865,0.8710913,0.70075977,1.0052025,3.7713902,1.6731500055172415,0.6863226339999999,0.410197908930246,0.70075744,0.7380258,0.002130325,0.15280294,0.357081060586207,0.7275494279999999,2.0374909404831425,341.9397,279.7936,389.764,1279.8481,609.370334137931,270.989086,0.444703443568385,1.4841862,0.63473517,1.4656198,17.792414,4.97575785862069,0.99628184,0.20022715495965637,1.440885,0.85852295,0.010819534,14.340654,5.174974434999999,1.116154666,0.21568312651660798,0.70075744,0.7380258,0.002130325,0.15280294,0.357081060586207,0.7275494279999999,2.0374909404831425,0.0,0.0,0.0,0.0,0.9571362733840942,13.008169555664065,0.0,0.0,6.610192775726318,66.83661760602679,2054.646815708705,1.1110817635059356,0.6737269788980484,0.5690351056276675,2.5432055511205648e-05,0.0018355418407341216,1.457978847133758,0.693888666488711,0.0011917948722838245,0.0022447705268857643,0.0012467197615275705,0.9951470851898208,1.6848120212554925,0.08283902636790241,2.44083720622578e-05,2.6079624306465417e-05,23.84367168126535,-0.03179184028080506,0.6872493709836691,-0.004786497126805567,0.19750159127372058,0.6039777483258888,0.002963748667224264,20.205862862723052,45.32503836495516,0.009931899392045196,0.005730331420898294,0.16009710621833784,0.005184171526415815,0.008697174429893484,-0.057978651165962236,0.013077871655464923,-0.045673230917909535,-0.0461595512625782,-0.07430065317574086,-0.00015494320742843624,-0.0001436807750235243,-0.07784193484470847,-0.07837276511114011,0.08220800366585945,-0.05101225818783939,0.0037972109999999983,-0.0023087000000000524,-0.0011247000000000895,0.00223736796,31.137049999999988,-0.07046899999999989,-0.0017829639999999997,0.00223736796
llama,csqa,14,0.5185185185185185,0.30261519302615203,0.01415245,0.02041628,0.039080884,0.37971544,0.14452932282758618,0.0171855646,0.11890711272199149,0.18220544,0.29927933,1.0008993,0.81447196,0.6104525893103449,0.241996142,0.3964208619001401,0.60370505,0.7255888,1.0038216,3.1310918,1.4399993041379313,0.590673496,0.41019012571219393,0.8176256,0.70075744,-0.00061712135,0.18632792,0.38971345374655175,0.7579104539999999,1.944789036069856,288.54004,341.9397,461.28412,1287.2039,634.4191962068966,281.49146,0.44369946824206186,0.8200822,1.4841862,2.3855398,17.38166,4.835454637586206,0.81795019,0.16915683242541033,1.0011064,0.6940179,0.0075089512,9.952672,3.5915250555586202,0.87002714,0.24224448564300294,0.8176256,0.70075744,-0.00061712135,0.18632792,0.38971345374655175,0.7579104539999999,1.944789036069856,0.0,0.0,0.0,0.0,0.9606189727783204,10.873608374595642,0.0,0.0,7.256327407700675,68.22331592014858,2063.4980904715403,1.2061488053798677,0.6810809668302537,0.5304578019071415,1.4940965847346142e-05,0.00151737082430114,1.3168109532934134,0.7200822998230956,0.0034826993942261852,0.0022909045219423607,0.0036386661869083348,-2.134561181068422,-3.129708266258243,-0.16409389283667386,-1.0491089663859506e-05,-3.489946172611731e-05,-0.41251442138591643,0.6461346319743564,0.6779264722551614,0.09774822821311147,1.3866983141217872,1.1891967228480667,0.020747583641886003,8.851274762835146,-11.354588099887906,0.004307930051609343,0.09506704187393211,0.08933671045303382,0.0855625976381389,0.007353987932205208,-0.0013431864976882757,0.010915382881406144,-0.038577303720525924,0.007095927197383611,-0.06779424211090401,-0.0003181710164329816,-0.00016322780900454538,-0.17333901596366208,-0.14116789384034467,-0.06279512872920456,-0.09682437719714987,0.011886324000000004,0.0027287999999999757,-0.0013809000000000182,-0.00274744635,71.52011999999996,0.9199200000000001,-0.0033105828000000006,-0.00274744635
llama,csqa,15,0.5555555555555556,0.10460772104607723,0.010757464,0.01415245,0.03909764,0.36431733,0.13953322637931034,0.014014082,0.10043544654710664,0.13392884,0.18220544,0.9965726,0.75129527,0.5697202761932637,0.18419412792092899,0.32330625272522223,0.52565,0.60362387,1.0034473,3.0662987,1.3958122451724138,0.52978518,0.37955332563729327,0.8657404,0.8176256,0.0035442999,0.24936272,0.4303046665482759,0.81566194,1.8955451834797743,251.26906,288.54004,446.08954,1258.8523,611.8836306896552,251.69479,0.4113442121599216,0.6597371,0.8200822,3.205622,16.930244,4.998809593103449,0.98143572,0.1963338874034516,1.0580105,0.9988948,0.0075006527,9.941672,3.587555861334483,0.99368348,0.27698062918897476,0.8657404,0.8176256,0.0035442999,0.24936272,0.4303046665482759,0.81566194,1.8955451834797743,0.0,0.0,0.0,0.0,0.960435390472412,10.313226795196533,0.0,0.0,7.213181376457214,68.4733052934919,2080.3330601283483,1.202264875650406,0.7247066119909287,0.4535432060027357,5.676696578990398e-05,0.0014739460508967133,1.1460436322033898,0.7453559924999299,-0.00018358230590842517,-0.0036662817001346104,-0.00019110834900282203,-0.5603815793991096,1.5741796016693126,-0.05153593545895463,4.182599994255784e-05,5.2317089606417346e-05,2.7994174118259627,-0.04314603124346039,-0.6892806632178168,-0.005945987387183216,0.24998937334332538,-1.1367089407784619,0.003664280605122139,16.83496965680797,7.9836948939728245,0.008158461466257538,-0.0038839297294617214,-0.09895097160339383,-0.0032201082587305363,0.04362564516067502,0.03627165722846981,0.06405353736973218,-0.07691459590440586,-0.038337292183879934,-0.14499663428057186,-4.342477340442668e-05,0.00027474624302855494,-0.02861843176958867,-0.17076732109002357,-0.0295994272496789,-0.1296824883351141,1.6755999999999716e-05,-0.004326699999999906,-0.0003743000000000496,0.00416142125,-15.194579999999974,0.8200821999999999,-8.29850000000007e-06,0.00416142125
llama,csqa,16,0.5925925925925926,0.0510585305105853,0.00887008,0.010757464,0.041259877,0.34998393,0.13665170137931035,0.012084412,0.08843220969510315,0.09803575,0.13392884,0.98175395,0.69223356,0.5576234451996798,0.141294956158142,0.2533877603624751,0.4643332,0.51107794,1.0020066,2.921945,1.3439613886206898,0.47646274,0.3545211519316589,0.9018681,0.8657404,0.018433986,0.30865526,0.44228822813793106,0.858597706,1.9412628449857288,225.74445,251.26906,453.69705,1238.6589,604.2622175862068,232.842706,0.3853338819192286,0.8840282,0.6597371,2.5458848,16.44563,4.618255517241379,0.8004235599999999,0.17331729629043985,1.1514643,0.9451703,0.0070893937,9.396573,3.3908511137482757,1.0581093400000001,0.3120483041552092,0.9018681,0.8657404,0.018433986,0.30865526,0.44228822813793106,0.858597706,1.9412628449857288,0.0,0.0,0.0,0.0,0.9636002779006958,9.95985505580902,0.0,0.0,6.833095141819546,68.76582145690918,2101.903625488281,1.1647270584106446,0.7658108483552932,0.394601510658808,0.000107606892109,0.0013901422325826563,0.9994816106951873,0.769800358919501,0.0031648874282838024,0.0033484697341922276,0.0032952632313216768,-0.3533717393875122,0.2070098400115974,-0.0342639356629002,5.083992631909601e-05,9.013926376538173e-06,0.8955899899116664,-0.3800862346376688,-0.3369402033942084,-0.05269328674837093,0.29251616341727527,0.04252679007394988,0.004271973759167658,21.570565359932516,4.735595703124545,0.01036880381000227,-0.03753781723976135,-0.03365388751029963,-0.031222584972761536,0.041104236364364555,-0.0025214087963104648,0.0567184508658507,-0.05894169534392768,0.017972900560478178,-0.1299582808513554,-8.380381831405706e-05,-4.037904490963038e-05,-0.056856774549565614,-0.14656202150820252,0.02420529958182105,-0.12788520208992527,0.0021622369999999974,-0.014818650000000044,-0.0014406999999998504,0.014889686099999999,7.607509999999991,-0.6597371999999999,-0.00041125899999999976,0.014889686099999999
llama,csqa,17,0.6296296296296297,0.03860523038605237,0.011457435,0.00887008,0.047482308,0.33306754,0.13528102,0.0122700376,0.09070036217423286,0.115357876,0.09803575,0.9840758,0.62766814,0.5402500519310345,0.1253683692,0.23205619049889084,0.49216536,0.43287084,1.0018291,2.6574178,1.2629566937931034,0.448078824,0.3547855804140647,0.88463765,0.9018681,0.016138703,0.37312546,0.45972710044827597,0.87457019,1.902368138064617,261.13315,225.74445,477.35916,1210.842,607.7796506896552,236.28532800000002,0.3887680802269298,0.8838458,0.8840282,3.429913,15.807154,4.768948072413793,0.83080032,0.17421039340553812,1.0853887,0.86845934,0.00615685,8.1605425,2.9448164737931033,1.012362182,0.34377768212911347,0.88463765,0.9018681,0.016138703,0.37312546,0.45972710044827597,0.87457019,1.902368138064617,0.0,0.0,0.0,0.0,0.9630112051963806,9.043118500709534,0.0,0.0,6.647563559668405,68.44966670445034,2114.8467930385045,1.1568559081554413,0.7686141171455383,0.3948087054696643,0.0005978583980766,0.001256553338752924,0.8602558263959391,0.7934920476158722,-0.0005890727043151855,-0.003753960132598988,-0.0006113247555288304,-0.9167365550994866,-0.5633648157119744,-0.09204316227120257,0.0004902515059676001,0.00043941157964850407,4.555948939320742,-0.18553158215114074,0.19455465248652803,-0.02715190968374792,-0.31615475245884284,-0.6086709158761181,-0.004597556544233994,12.943167550223734,-8.627397809708782,0.006157831117122203,-0.007871150255203352,0.029666666984558,-0.006757935430764417,0.0028032687902450615,-0.03830096757411949,0.003660523739335231,0.00020719481085629265,0.05914889015478397,0.0005250735368711457,-0.00013358889382973226,-4.97850755156752e-05,-0.0960972846508994,-0.13922578429924815,0.007336237208954377,-0.13929799488998096,0.0062224310000000005,0.0023218499999999587,-0.00017750000000016364,-0.0022952829999999987,23.662109999999984,0.8840281999999999,-0.0009325436999999999,-0.0022952829999999987
llama,csqa,18,0.6666666666666666,0.036114570361145744,0.012221311,0.011457435,0.051593196,0.30983865,0.13232324086206898,0.0128656308,0.09722880590705953,0.10547209,0.115357876,0.9957726,0.5454756,0.5249245695172414,0.1164535052,0.2218480744485841,0.48714736,0.47224548,1.002515,2.4590306,1.2081205837931035,0.44308288000000007,0.3667538535285202,0.8943388,0.88463765,0.0043456424,0.454579,0.47489727042758634,0.883478098,1.8603562310311466,269.4748,261.13315,492.6256,1174.4586,605.5565196551725,240.25244599999996,0.3967465268748363,0.3923053,0.8838458,3.1374786,14.923308,4.777400068965517,1.0920296,0.22858240549401637,1.1858617,0.9213289,0.005672484,7.5185432,2.713144475068965,1.0623966200000001,0.39157392072953334,0.8943388,0.88463765,0.0043456424,0.454579,0.47489727042758634,0.883478098,1.8603562310311466,0.0,0.0,0.0,0.0,0.9654905200004578,7.25281834602356,0.0,0.0,6.6779694727488925,68.44738905770438,2121.206045968192,1.1337438926696777,0.7662133663892746,0.3813364610183055,0.0013050501781631,0.001159260602483505,0.7114899130434782,0.816496580927726,0.0024793148040771484,0.003068387508392334,0.0025745440870250658,-1.7903001546859745,-0.8735635995864879,-0.19797375811734697,0.0007071917800865,0.00021694027411889988,1.1828750459333546,0.03040591308048768,0.21593749523162842,0.0045739935854038904,-0.002277646745952211,0.3138771057128906,-3.3274767513247205e-05,6.3592529296875,-6.583914620536234,0.0030069567926245266,-0.023112015485763582,-0.01524086523056023,-0.01997830094727593,-0.00240075075626367,-0.005204019546508731,-0.003123479913665239,-0.013472244451358806,-0.013679439262215098,-0.03412347363347079,-9.729273626941904e-05,3.629615756031322e-05,-0.07742825813186571,-0.14876591335246092,-0.009540129053212776,-0.17293217760084112,0.004110888,0.011696800000000063,0.0006859000000001281,-0.0117930606,15.266440000000046,-0.29243439999999987,-0.00048436599999999996,-0.0117930606
llama,csqa,19,0.7037037037037037,0.017434620174346344,0.010325338,0.012221311,0.06127611,0.29847187,0.1344467840689655,0.0154864816,0.11518670076087048,0.07444459,0.10547209,1.0130059,0.51442647,0.5307046389655172,0.11032250000000002,0.20787928292311195,0.41238523,0.44768044,1.0032903,2.2180116,1.1423348296551723,0.43955235400000003,0.38478416503145585,0.9256702,0.8943388,-0.013137763,0.4854405,0.4692039347241379,0.8896833799999999,1.8961549813663054,228.96805,269.4748,543.6769,1154.89,625.5625713793103,246.941464,0.3947510213968222,2.282485,0.3923053,3.0057044,14.544117,4.882388358620689,1.8853886,0.3861611287608581,1.1845022,0.8432687,0.0047834283,6.3401523,2.2879098231827584,1.09732,0.47961680499884335,0.9256702,0.8943388,-0.013137763,0.4854405,0.4692039347241379,0.8896833799999999,1.8961549813663054,0.0,0.0,0.0,0.0,0.9654609560966492,6.454952454566955,0.0,0.0,6.71332928112575,68.84447288513184,2128.3253261021205,1.246650854587555,0.7389530667066574,0.4245771943734869,0.001882791820254,0.0010421393626978985,0.6400698013824885,0.8388704928078611,-2.956390380859375e-05,-0.002508878707885742,-3.062060496317187e-05,-0.7978658914566044,0.9924342632293701,-0.11000770368032775,0.0005777416420908999,-0.0001294501379956001,0.4426968799805766,0.03535980837685759,0.0049538952963699145,0.005294994012948306,0.3970838274274513,0.3993614741734035,0.005801299843485541,7.1192801339284415,0.7600272042409415,0.0033562416755601454,0.1129069619178773,0.13601897740364088,0.09958771345793993,-0.02726029968261723,-0.02485954892635356,-0.0355779484911356,0.043240733355181415,0.05671297780654022,0.11339260148298735,-0.0001171212397856065,-1.9828503516187458e-05,-0.1010309843487267,-0.07142011166098972,0.0773458016914712,-0.10038106001458569,0.009682914,0.017233300000000007,0.0007752999999999233,-0.0174834054,51.051300000000026,-0.13177420000000017,-0.0008890557000000004,-0.0174834054
