Model,Task,Layer,Relative_Depth,Accuracy_Drop,PPL_Degradation,PPL_Ratio,PPL_Rank,M1_MSE_next,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M2_Cosine_next,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M3_Residual_next,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M4_CKA_next,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M5_L1_next,M5_L1_start,M5_L1_end,M5_L1_mean,M6_L_Inf_next,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M7_Var_Ratio_next,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M8_Pearson_next,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank
Qwen,csqa,2,0.08695652173913043,0.16022099447513824,1.411695724643785,1.1096104507030726,0.6521739130434783,0.0013106641377551,0.0619417550858418,34.119224548339844,2.9032681342997915,0.1337453607747439,0.4301233443444523,0.9506139701795226,0.5300097688417266,0.6343557491446986,0.8284608215020388,148.7712038807162,12.72668882390449,0.9950246899758666,0.3698880869428414,0.1046072059264444,0.836428082719193,0.0201577691789975,0.0260577516769113,3.9168778336702266,0.34767432363596806,7.586762899262899,69.14833512489763,255.3353615900613,301.68416240961864,1.1273666547030137,0.0172158088344381,507.20426499775255,42.718400787883155,0.8662816090822024,0.570020714126387,0.0493257124431547,0.46999314387598173,0.9595420956611632,6.5,0.0,5.081106414397557,37.49532796608077,1253.669116973877
Qwen,csqa,3,0.13043478260869565,0.824585635359116,6.319817059241645,1.490699223729135,0.2608695652173913,0.0009205975857914,0.0697488156494354,34.12296554165527,2.903744567959451,0.1050013519036389,0.4932412515645336,0.948298737864383,0.4973970175655409,0.5360008252145422,0.8674071943242466,115.88053867799351,9.8917945833684,0.9996109490117316,0.4346372457091482,0.1013390556264616,0.8139978623084536,0.0220493109535233,0.0335543607220505,3.916296300294456,0.3464860915121961,1.6376177313677314,69.71083512489763,255.3053262446573,301.925620176673,0.9923720848452936,0.0152622203851373,449.6487282542886,37.86993965181433,0.8949944011799924,0.50695287190335,0.0516647729049394,0.5026098603964688,0.9580878615379332,5.265625,0.0,5.032588647471534,36.96492003732257,1251.9501249525283
Qwen,csqa,4,0.17391304347826086,0.5345303867403315,2.85584907212904,1.2217410582687733,0.4782608695652174,0.002857250325461,0.0691991363523145,34.110407273950976,2.8975954271645143,0.1238641546555565,0.5253890486011537,0.9447094248630638,0.47659239725563435,0.5867845844187568,0.8900473076822717,97.56550737485644,8.294873124460908,0.9949434290744552,0.4201856422482896,0.1044882001426989,0.8182434197318204,0.0281337552370593,0.0406613015675769,3.915461602706972,0.3454826113996367,9.5111076986077,69.4609375,255.3196575592816,301.558428361056,0.8175433981526006,0.0153878636728365,453.2734572951858,38.18128528985766,0.8761393205246703,0.4748470965318266,0.0552449223450419,0.5234048537759467,0.9585751295089722,2.71875,0.0,5.017275124788284,37.23411563038826,1258.0870679219563
Qwen,csqa,5,0.21739130434782608,0.2030386740331492,6.393599904799052,1.4964280580767366,0.21739130434782608,1.901380690758976,0.0562762234582703,34.08431567255344,2.871606132041949,0.1772597651321511,0.5523672468783326,0.9471683433854512,0.4600602336479094,0.8105607872903591,0.9078580068331288,80.19098195318898,6.824721960022887,0.9282247019683016,0.3723899153511998,0.11457241595365,0.8258183729375168,0.0546721402406204,0.0497362763177752,3.914682196360158,0.3450543776606068,390.5614570536446,62.71103987510237,255.29539865904613,300.9545145995494,30.569324457479443,0.0189095398931352,556.6626512182237,46.9197536336357,0.8227566980515026,0.4478572618756306,0.0528275781325587,0.5399489542845674,0.9653735756874084,1.4794921875,0.0,4.988636533419292,37.937043799294365,1256.4774640401204
Qwen,csqa,6,0.2608695652173913,0.9475138121546962,39.94933314406004,4.101847186165094,0.08695652173913043,0.0025563707369639,1.8756124498803144,36.28584333290144,2.2049962293773455,0.1208182224282273,0.6278008172299215,0.9371433562670058,0.43202922499524804,0.534595188159224,0.9345200268290844,65.20811523949875,5.459516312148999,0.9999990776169017,0.2814236854452466,0.1098754541745545,0.8760239727179328,0.0386506572463393,0.0766050108722933,3.9190969664380746,0.3410428267047561,0.8531319932992296,399.51557831135466,481.4641687141687,162.75181312467308,1.004823301289533,0.0006204975819837,18.302964922837017,1.539370015775266,0.8792016493991005,0.3723343496533518,0.0628380853252563,0.5680114773595097,0.9658080339431764,1.15625,0.0,5.348852879471249,37.59875124692917,1268.620780520969
Qwen,csqa,7,0.30434782608695654,0.11602209944751388,2.2379190817502543,1.173762174741691,0.5652173913043478,0.0031288136334526,1.884641646167277,36.27621319994977,2.2056282826460656,0.1115757568169577,0.6630142235687577,0.9312738785115936,0.428766685515874,0.5297943911134562,0.947638797965038,57.1084945016372,4.780307732947596,0.999998883669929,0.2816974564129754,0.1100399353092171,0.8760496272217079,0.0426363667456416,0.0861948806118223,3.917925202778184,0.3413192872224981,1.377060298935299,400.01557831135466,481.9641687141687,162.74277434373795,1.0067785843584405,0.0006175146511215,18.214842034792134,1.5319682909172216,0.8884288268339233,0.3370930781918994,0.0687127742553274,0.571257057227118,0.9599622488021852,1.025390625,0.0,4.575118432442348,36.52962440583441,1258.3347379896377
Qwen,csqa,8,0.34782608695652173,0.34806629834254144,2.7749223940806704,1.2154575444067315,0.5217391304347826,0.0033449698188079,1.897303422975501,36.2711076447458,2.2064244912709587,0.099245560794068,0.6792804954434691,0.9284616151304396,0.4178299850244212,0.4680296899743201,0.9556245961509504,48.46034364130144,4.061431381215806,0.9999991936043184,0.2821156599304892,0.110150715716055,0.8759985874474879,0.0448546807459394,0.0971027509256721,3.916801607677138,0.3420742870901627,0.6423071908911753,400.51557831135466,482.4641687141687,162.7882887173506,1.0045579411180952,0.0006133511483808,18.09183298653017,1.5216362554190896,0.9007753847955584,0.3207872199729072,0.071542605904162,0.5821940443465049,0.9631270170211792,0.9814453125,0.0,4.672923266887665,37.05200103256438,1248.0675290425618
Qwen,csqa,9,0.391304347826087,0.5704419889502762,0.4856560793918643,1.0377085379090893,0.8695652173913043,0.0048391663699725,1.905786089092664,36.26173961367596,2.205979954830451,0.1066939411448417,0.6867113181746074,0.9229643635824016,0.4117302808645169,0.5185905975899083,0.959410468688468,43.79246420083136,3.677198679572103,0.999998516132361,0.2823760533655012,0.1102777991465229,0.8759669654578307,0.0532384585897323,0.1043553329107216,3.915707716289648,0.3423316782633304,1.4855763078419328,401.01557831135466,482.9641687141687,162.9274200222839,1.0069990192252432,0.0006105637189838,18.009424033856217,1.514717193488116,0.8933217619697545,0.3135101312159711,0.0770309413070077,0.5882879191866679,0.9589924812316896,0.486328125,0.0,4.352019011974335,36.5764644742012,1220.299024793837
Qwen,csqa,10,0.43478260869565216,0.5966850828729282,0.2272382005026525,1.0176438032213606,0.9565217391304348,0.006099376052139,1.918964925503555,36.24653239332194,2.206908525356321,0.1047227713634106,0.7010502960474935,0.9161674337527188,0.4119496004230849,0.4915500517559286,0.9656050282848556,37.26712821566795,3.158342425159473,0.9999981714407994,0.2829000864187095,0.1104839682383775,0.8759122488482741,0.0600100824278363,0.1187466072692039,3.913501918755234,0.3453379606183821,1.0185058993652745,401.51557831135466,483.4641687141687,163.17860096007985,1.0052873256458403,0.0006063112087683,17.883688859525613,1.5041630420199477,0.8952837295458026,0.2992219161684644,0.0838087531055318,0.5880665483864428,0.9592257142066956,0.59033203125,0.0,4.209189191460609,36.76474431322681,1221.9653884039983
Qwen,csqa,11,0.4782608695652174,0.1837016574585636,0.933486615755056,1.0724801293168302,0.782608695652174,0.0079405991124854,1.9288759172011556,36.22603671537082,2.2057068560404605,0.1026042218485589,0.7108878130604263,0.9116702414469384,0.40799325311222373,0.4998944253339619,0.9697278347003664,33.023411081425,2.8174400008592477,0.9999976041471246,0.2831319569565056,0.1109037735208832,0.8759201475450378,0.068144297436258,0.1329061860168302,3.910789892968343,0.348391717741962,1.429058852886978,401.76557831135466,483.7141687141687,163.26564253323593,1.0054959817366167,0.0006031113471069,17.788914593783293,1.4962185710324223,0.8974049448674083,0.289320320476771,0.088301759954606,0.5920132596517115,0.9550759196281432,0.810546875,0.0,4.202864128682348,36.65523273415036,1215.681911892361
Qwen,csqa,12,0.5217391304347826,0.8715469613259669,0.3560370389193217,1.027644328463757,0.9130434782608695,0.0118569985267009,1.939040091270116,36.18603554365578,2.202712337150755,0.0928561296939459,0.7111142272835965,0.9023159582299056,0.40284757730567594,0.4810286457425351,0.9728398536386108,28.4708519013176,2.4612091114546737,0.9996516956939352,0.2832797002489697,0.111492637291636,0.8759578189517923,0.0783878859806802,0.1498631635569432,3.907376753317344,0.35279322644848693,10.75,401.76557831135466,483.7141687141687,163.41804456489513,1.0404741064043537,0.0005997996250042,17.690702961664723,1.487994935804367,0.9071629889962324,0.2891474734262596,0.0976773850638099,0.5971584594311458,0.9610253572463988,0.5732421875,0.0,4.224075597193506,36.98115877641572,1231.6629316541885
Qwen,csqa,13,0.5652173913043478,0.6657458563535912,1.9508918998024445,1.1514760841712386,0.6086956521739131,0.0142880375005066,2.0170936274001288,36.22318901105752,2.215240960049536,0.0993639676420538,0.7132132038242206,0.8916149994481987,0.3962486997003169,0.4966302751079141,0.9760776819214286,24.551088022267983,2.157459367482577,0.9999899715795368,0.2691519838146847,0.1135556296026677,0.8784214123417889,0.0910101871354769,0.1693727752646884,3.902606241630785,0.35833604679166564,1.8870186770577395,412.51557831135466,494.4641687141687,166.57066946735222,1.009256691448421,0.0005764520538221,17.00145605682448,1.4300624465643186,0.9006491160412288,0.2869665672747841,0.1083878640521754,0.6037690484771211,0.958987593650818,0.343505859375,0.0,4.123598489496443,36.791655480861664,1237.20945570204
Qwen,csqa,14,0.6086956521739131,0.2928176795580111,-0.3533303528109464,0.9725658309063336,1.0,0.0210337410822059,2.035223271395709,36.118223757357214,2.210485142360708,0.10171052396151,0.7352423973131336,0.8691538262511257,0.39697871715417204,0.523775848939124,0.9807059496860832,21.187976646579557,1.9026874031728163,0.9999912581318816,0.2687417377369214,0.1146649815917112,0.8785656392991282,0.1092212624866195,0.1971318089966887,3.892644862675647,0.36718691597328323,3.345735117219492,412.76557831135466,494.7141687141687,166.61723424279884,1.0155169751974131,0.00057113484559,16.84337719301041,1.4168484335029252,0.8982853808918515,0.2650436007102721,0.1308522051921836,0.6030405932120062,0.9570233225822448,0.236083984375,0.0,4.079868513676855,36.312517975767456,1234.771885342068
Qwen,csqa,15,0.6521739130434783,0.04005524861878461,3.103523243999307,1.2409716028771454,0.43478260869565216,0.0274514244468142,2.0659435460257005,35.97208325185315,2.2086351286793935,0.0824830865488981,0.7514814180028331,0.8447697124185375,0.401087765565888,0.4730736095089096,0.9847672156971268,17.505764002882,1.6380362387837086,0.9999566198274016,0.268674404136867,0.1162410823904423,0.8787232058780248,0.1183346056247421,0.2330336429538734,3.879219852833353,0.3811985900907297,8.75,412.76557831135466,494.7141687141687,166.58660342554688,1.0538758623316873,0.0005623633409053,16.582922027113007,1.3950607303760814,0.9175185796474452,0.2487625623462045,0.1552288766331012,0.5989263068621207,0.9650484323501588,0.1654052734375,0.0,4.174645569589403,36.4753664980332,1264.100676642524
Qwen,csqa,16,0.6956521739130435,0.0,9.909707599315231,1.7694345866002326,0.17391304347826086,0.2753210710537033,2.176179394284591,35.92214905834901,2.2362195548362833,0.0693702610372813,0.7558640162418554,0.8319710060453728,0.40511578462718933,0.423726713554865,0.9872585976836528,14.688029013531407,1.443888636569841,0.8811429438290296,0.2647109213029625,0.11830775550186,0.8794110175051809,0.1309621823824985,0.2670033051770403,3.866254955115228,0.39656018787156455,151.7220515970516,421.51557831135466,503.4641687141687,172.47762776176168,0.9519877390818552,0.0005335739385554,15.732175795002906,1.3236114800659446,0.9306318727699486,0.244469465216489,0.1680438151059826,0.5949050177360594,0.9641246199607848,0.18505859375,0.0,4.189520516329342,36.24011454151736,1263.169587029351
Qwen,csqa,17,0.7391304347826086,0.18784530386740342,3.743221526594853,1.2906406752170592,0.34782608695652173,0.0410836181656002,2.070403478362344,35.805038605236206,2.254588570860333,0.0693134908105973,0.7648310713061146,0.80644153773687,0.4115971105705632,0.4138891715480107,0.9887388960247055,12.803521982672564,1.3445219195120128,0.9997500478000938,0.0699625114843945,0.1456990657613767,0.8177786927272083,0.1452196591047846,0.2994945243086412,3.8436732143773886,0.4139688682744705,18.44970823095823,444.5151688109452,526.4637592137592,210.78727645519947,1.0334070797927255,0.0005604124477935,16.520191604245596,1.3901383825100637,0.9306901976478384,0.2354628491679925,0.193546675920584,0.5884228646297567,0.964406967163086,0.1365966796875,0.078125,4.248596436447567,35.61204577154584,1237.1760694715713
Qwen,csqa,18,0.782608695652174,0.022099447513812272,0.8697437819801017,1.0675308469628535,0.8260869565217391,0.0506197840683192,2.138084164610854,35.46848053115982,2.285427488723641,0.0653474390457928,0.7904595318605039,0.7622607126282825,0.42918031141029706,0.4077913097237877,0.991077020800963,11.184335710961344,1.249315326810168,0.9998940546721538,0.0712666101296059,0.1505786066876387,0.8125895677106936,0.1639239063988349,0.3486871270494906,3.8108798055547264,0.4418718969805861,10.761030917280918,444.7651688109452,526.7137592137592,211.49651623475174,1.039459963981291,0.0005422285974867,15.980700941187353,1.3449834383967045,0.93465296568976,0.2097488640518485,0.2377022862141489,0.5708270071075892,0.9693440198898317,0.09112548828125,0.34375,4.369614203770955,35.628412407305504,1255.1039581298828
Qwen,csqa,19,0.8260869565217391,0.006906077348066298,0.944960676739683,1.07337102738641,0.7391304347826086,0.0604278510047411,2.2211504887597275,35.00448127265449,2.32394099376873,0.0621805815399913,0.8041440685150762,0.7154502194743972,0.4503771472867724,0.3864188145214568,0.9926815490367272,9.6616227691238,1.1710606039438927,0.9998755927558418,0.073697713318904,0.1557316236033193,0.81119627200363,0.1813581752713638,0.40694884024713,3.769639667187628,0.47957319964599066,4.59496090550778,443.7651688109452,525.7137592137592,211.4604074830668,1.0380185331896032,0.0005215747681592,15.36755878236038,1.2936917002462658,0.9378196257826348,0.1960243857561028,0.2845038815808042,0.5496252417597953,0.9681429862976074,0.0599365234375,0.296875,4.39572213921282,35.47734251783954,1257.031566619873
Qwen,csqa,20,0.8695652173913043,0.08563535911602213,1.0450404907423358,1.0811416774830365,0.6956521739130435,0.1147137811677461,2.304761306757228,34.49511248551852,2.3703604348335916,0.0596186830116821,0.8184185645235649,0.673918199065667,0.46944618070258604,0.3844155266478255,0.9939082794556552,8.463073795296733,1.1196258739511595,0.9981803724162408,0.0743822520758947,0.1627839580239281,0.8098746871457742,0.2038107789827115,0.4658109837140732,3.7218991470180702,0.5218489622377386,52.91646191646192,441.7651688109452,523.7137592137592,211.72608527022896,0.8607223105664921,0.0005024227532369,14.799116254145742,1.2461316858403593,0.9403962002827632,0.1817455963703768,0.3260316940041275,0.5305544600361582,0.9700210690498352,0.033843994140625,0.359375,4.188185185194016,35.41770598457919,1273.7936176723904
Qwen,csqa,21,0.9130434782608695,0.0055248618784531165,4.328940524894739,1.3361185514110971,0.30434782608695654,0.2091712461178855,1.9808691345600689,33.31647516917636,2.341012885948374,0.0987122264872995,0.8353370804336596,0.6268645466643216,0.4971021108457439,0.5790358547984724,0.9950006875124844,7.391269233947304,1.0903570184389035,0.9984491806748848,0.0754903045335722,0.185177855407186,0.7930349847144206,0.3084193976271064,0.5296968983197974,3.660558059115961,0.5765804222991134,21.19638423935299,388.84870689448326,470.7972972972973,205.9673391972739,1.1100812183844078,0.0005836839881385,17.182535981468057,1.4475529231508064,0.9012978242910076,0.1647328101983332,0.3730644232225066,0.5029143615672327,0.97117817401886,0.02508544921875,0.546875,4.357400071289804,35.41320649617248,1286.081206003825
Qwen,csqa,22,0.9565217391304348,0.008287292817679676,3.4240479819175658,1.2658585954290067,0.391304347826087,31.66726292946805,2.198594565473552,31.66726292946805,2.5718498336649067,0.5535339025763778,0.868536286306225,0.5535339025763778,0.5440997807972628,5.550367959496626,0.9968251183226302,5.550367959496626,1.0488847369003207,0.2185499472856326,0.0770913485520009,0.2185499472856326,0.7851254520518286,3.533682808731541,0.6551556039500881,3.533682808731541,0.6911798029102704,449.6103603603604,367.6617699575463,449.6103603603604,204.159968349864,15.469089083159975,0.0005258862429497,15.469089083159975,1.3040157255463258,0.4464092151880459,0.1315292302064481,0.4464092151880459,0.45591626049395945,0.9657707810401917,0.012298583984375,0.234375,5.034863312211302,35.27528503123257,1283.0901217990452
Qwen,csqa,23,1.0,0.03867403314917142,30.91240930253093,3.4001794840196524,0.13043478260869565,0.0,34.06804300194193,0.0,33.68053005602788,0.0,0.9795194573623772,0.0,0.8231345361626837,0.0,0.9999087622280888,0.0,0.9626258650386298,1.0,0.151678457416832,1.0,0.16516016577486145,0.0,3.917815448806288,0.0,3.699195589795973,0.0,255.3481248860277,0.0,413.41937437221515,1.0,3.4076022553007554e-05,1.0,0.08445018241001591,1.0,0.0204501588278534,1.0,0.17684347875540193,0.9637451767921448,0.0070648193359375,0.921875,6.34536239835951,33.08190737830268,1288.5255067613389
Qwen,siqa,0,0.0,1.0,292495.24520556163,6307.56516970442,0.0,0.0429353514946997,0.0,34.32777639770508,2.745941417463279,0.2967737067937851,0.0,0.9806467718658968,0.6606891086829128,1.5608794786930085,0.0,255.80658251953125,24.645435583859683,0.0923839858621358,1.0,0.1609028330147266,0.2608593805097043,0.0169621673338115,0.0,3.904084029197693,0.3569954757158023,66.4609375,0.0,255.19856591796875,316.3658694864909,40.86030881500244,1.0,30802.94688671875,2462.991370306651,0.703318932056427,1.0,0.0193571686828509,0.3394634707890218,0.9341896772384644,5.875,0.0625,8.30281737115648,36.47969060473972,982.9563407897948
Qwen,siqa,1,0.043478260869565216,0.9733727810650888,4685.759014911726,102.03085462569734,0.043478260869565216,0.0114506836626678,0.0429353514946997,34.343075744628905,2.760415397484399,0.1499190183877945,0.2967737067937851,0.9573532557338476,0.5625333807698141,0.7482626008987426,0.7099758185148239,190.638741607666,16.75492692953845,0.8397151514291763,0.0923839856982231,0.11475237198174,0.7526621317596485,0.01829846027866,0.0169621673338115,3.903642441749573,0.3551871530270824,36.343390625,66.4609375,255.19300604248048,305.9532580642701,1.4767579653263092,0.0252017117384821,777.6219764404296,62.111126910084,0.8501052521467208,0.703318932056427,0.0426364861652255,0.4375053633671875,0.9514458179473876,4.48046875,0.0625,6.435077879163954,40.526531828774345,1130.837432437473
Qwen,siqa,2,0.08695652173913043,0.2189349112426037,17.03586062610166,1.3673145701394422,0.43478260869565216,0.0012262425415683,0.0615921487137675,34.37700932312012,2.7761101783078828,0.1256179808378219,0.419658992767334,0.9496533406004308,0.5274840340809896,0.6110846592187882,0.818071779370308,144.14490496826173,12.512072797556717,0.9953472660779952,0.3481949736475944,0.0916999378278851,0.7798491851119325,0.0198404784314334,0.0262604391388595,3.903266870498657,0.35377557964219397,7.62975,69.1484375,255.1860203552246,301.84712540054323,1.1227116239070891,0.0170279134996235,525.32441796875,41.95925288373434,0.8744051532745362,0.5804531466960907,0.0502946210876107,0.4725340639380738,0.9595420956611632,3.7109375,0.0625,5.081106414397557,37.49532796608077,1253.669116973877
Qwen,siqa,3,0.13043478260869565,0.4674556213017752,4.858731974954374,1.1047603690810142,0.8260869565217391,0.0009815285548102,0.0689941291287541,34.38046101379395,2.7765753834288915,0.1085154769420623,0.4779958199262619,0.9475429097786546,0.49600808821028713,0.5513376073837281,0.8586852020025253,113.66630715942382,9.845749599203467,0.9994503252506256,0.4080625602006912,0.0892631090283393,0.761564951573809,0.022855852458626,0.0333893785364925,3.90274743270874,0.3526228224518709,1.74753125,69.7109375,255.15597009277343,302.0611543528239,1.0029988039731978,0.0151482886951416,467.3102623901367,37.325221301112244,0.8914852658510208,0.522108724474907,0.0524260297492146,0.5040207856673126,0.9580878615379332,3.3359375,0.0625,5.032588647471534,36.96492003732257,1251.9501249525283
Qwen,siqa,4,0.17391304347826086,0.28994082840236696,8.625497835373395,1.1859765760694572,0.5217391304347826,0.0028947153869085,0.0692685876339674,34.36826773834228,2.7712002476172244,0.1268994117975235,0.5116684824824334,0.9437748616859316,0.477072740617829,0.5912154327630996,0.8845884442329407,94.12763594055176,8.124304426784317,0.991092515707016,0.3928128804564476,0.0920204276144504,0.7613493033759297,0.029164573661983,0.0412538512274622,3.901903199672699,0.35173914273455736,9.6053125,69.4609375,255.17056048583984,301.69332153065994,0.8578156188726426,0.0151237886883318,466.4886813354492,37.265742092891436,0.8731037456989288,0.4884529206156731,0.0561773345395922,0.522947435572433,0.9585751295089722,1.8994140625,0.0625,5.017275124788284,37.23411563038826,1258.0870679219563
Qwen,siqa,5,0.21739130434782608,0.10059171597633151,41.562288696395406,1.8961351904427572,0.17391304347826086,1.6980433332920075,0.0597239033132791,34.345192123413085,2.7491254249724637,0.1787937023639678,0.5452930048704148,0.944335739351809,0.4625870536382621,0.7904251334667206,0.9056455891132354,77.4901633758545,6.69597922194004,0.8082453571557998,0.3400446740090847,0.0998487384468317,0.7459278492002438,0.0538883455693721,0.0506360947787761,3.901073435306549,0.35137361921866733,390.73196875,62.7109375,255.14624353027344,301.1304491526286,26.62738579750061,0.0178528052307665,550.3769150390625,43.99771968200694,0.8212201112508773,0.4548495506048202,0.0556354113295674,0.5374435223604862,0.9653735756874084,1.7548828125,0.0625,4.988636533419292,37.937043799294365,1256.4774640401204
Qwen,siqa,6,0.2608695652173913,0.8017751479289942,397.9458666181406,9.580213124757101,0.08695652173913043,0.0027179593858309,1.6668548667430878,36.27513852691651,2.151238137734375,0.1255284299850463,0.6213454577326775,0.934288044922054,0.4368938092685615,0.5481202166080474,0.9331754482984544,64.04643881988525,5.462157167876761,0.9999989362955092,0.2825384263992309,0.0982148987054824,0.8565976116557916,0.0401496948823332,0.0755242743790149,3.9045938086509695,0.34758430591691275,0.8649365234375,399.6860361328125,479.8335,162.79497659301757,1.005044167280197,0.0006735374155687,20.788777185440065,1.6582655718404615,0.8744922664165496,0.3787853342294693,0.0656765559539198,0.56314786553476,0.9658080339431764,1.443359375,0.0,5.348852879471249,37.59875124692917,1268.620780520969
Qwen,siqa,7,0.30434782608695654,0.1124260355029587,7.789750465157837,1.1679568121858792,0.5652173913043478,0.0033865041672252,1.6752369561195373,36.26471406555176,2.151642210436286,0.1148605433702468,0.6586969808340073,0.928710937216878,0.43494177216353513,0.5392961261272431,0.9472601252794266,55.71624839019776,4.754949684277178,0.99999869287014,0.2828099963665008,0.0984043820053339,0.8566501095052809,0.0442852528765797,0.0857125060409307,3.9032804617881776,0.34786909140211836,1.3811337890625,400.1860361328125,480.3335,162.78800750986736,1.0071927568912509,0.0006701500641647,20.6840297870636,1.6499236268230504,0.8851537231206894,0.341421870470047,0.071264731042087,0.5650872912180299,0.9599622488021852,0.87646484375,0.0,4.575118432442348,36.52962440583441,1258.3347379896377
Qwen,siqa,8,0.34782608695652173,0.17751479289940827,2.689881337718269,1.0579972229742398,0.8695652173913043,0.0034844112829305,1.6871369683742523,36.25756820678711,2.1518248649247305,0.0992577799558639,0.6755084833502769,0.9258986987620592,0.42300548226696755,0.4676046600937843,0.9554581899642944,47.23813345336914,4.036342538634936,0.9999988442659378,0.283250491797924,0.0985620176196098,0.8566158502002558,0.0460345414578914,0.0972129256874322,3.9020447974205017,0.34864027462713415,0.6434288330078125,400.6860361328125,480.8335,162.84064925638833,1.0047653336524964,0.0006653534610522,20.53568857383728,1.6381114086345334,0.9007580347061156,0.3246007606387138,0.0740844844579696,0.5770175111318627,0.9631270170211792,0.635498046875,0.0,4.672923266887665,37.05200103256438,1248.0675290425618
Qwen,siqa,9,0.391304347826087,0.3106508875739646,1.2479365303118757,1.0269070803203504,0.9130434782608695,0.0050642500435933,1.695013084888458,36.24829418945313,2.151161834334586,0.1072959148883819,0.6830528673529624,0.9214755956083536,0.41662719035707413,0.5163776080608368,0.9593771115541458,42.93931279754639,3.6735824380939213,0.9999983369112014,0.2835341501832008,0.0987304979562759,0.8565876815939942,0.0546084141507744,0.1044449556171894,3.900925998687744,0.3488672279470289,1.54787109375,401.1860361328125,481.3335,162.97369672139484,1.0075135004520417,0.0006621905926149,20.43785535430908,1.630321778353876,0.8927205513715744,0.317135797560215,0.078498891711235,0.5833913225208719,0.9589924812316896,0.39068603515625,0.0,4.352019011974335,36.5764644742012,1220.299024793837
Qwen,siqa,10,0.43478260869565216,0.06804733727810662,-0.5475829406436787,0.9881934234569838,1.0,0.0063072000117972,1.7075628385543824,36.228294471740725,2.1513833178118418,0.104324522614479,0.6975676913261414,0.913022775620222,0.4157925437825421,0.4935793294906616,0.9655344656705857,36.85597967529297,3.1796424086416764,0.9999978704452516,0.2840657838582993,0.0989587947130203,0.856543775955836,0.0611579738184809,0.1190600513666868,3.898440062522888,0.35179004094190897,1.143548828125,401.6860361328125,481.8335,163.23232845052084,1.0059342634677888,0.0006572376384865,20.28456700706482,1.6181229322186652,0.8956911979913712,0.3026796936392784,0.0869531306177377,0.5842321462860952,0.9592257142066956,0.3492431640625,0.015625,4.209189191460609,36.76474431322681,1221.9653884039983
Qwen,siqa,11,0.4782608695652174,0.12130177514792913,4.923442434147447,1.1061556079259254,0.782608695652174,0.0086125083472579,1.7174251329898835,36.20834523773193,2.1499988387739672,0.1059307404756546,0.7062441276311875,0.9093465695977212,0.4116570565849543,0.5107841047048569,0.9696088129281998,32.49674991226196,2.8237266954556106,0.9999968515634536,0.284319667160511,0.0994115798920393,0.856552609435593,0.071235104650259,0.133335161074996,3.895949371814728,0.3549778730034207,1.4386533203125,401.9360361328125,482.0835,163.31472351074217,1.0066270654201508,0.0006533436459721,20.163872301101684,1.6085292902468595,0.8940814325809479,0.2939632521271705,0.090625116482377,0.5883640274436523,0.9550759196281432,0.19921875,0.015625,4.202864128682348,36.65523273415036,1215.681911892361
Qwen,siqa,12,0.5217391304347826,0.2869822485207101,5.341681573827202,1.1151733695276833,0.6956521739130435,0.0124991151038557,1.7283387312889098,36.16271263122559,2.1467841940352224,0.0974869657754898,0.7097285086512566,0.8985451367795467,0.407385034845521,0.4887034522891044,0.97324299120903,27.92685778427124,2.4601751891275243,0.999650557398796,0.2844900909662247,0.1000632904022932,0.8566089857189606,0.081976425409317,0.1519738684296608,3.8921088209152224,0.35985728189038735,10.75,401.9360361328125,482.0835,163.48485778045654,1.0414087626934052,0.0006490142145194,20.02946984863281,1.5978630512081438,0.9025239106416704,0.2905364293456077,0.101422206684947,0.5926344615040967,0.9610253572463988,0.17901611328125,0.015625,4.224075597193506,36.98115877641572,1231.6629316541885
Qwen,siqa,13,0.5652173913043478,0.3727810650887575,22.12573590397593,1.4770586793916194,0.34782608695652173,0.0167633276358246,1.7995030517578126,36.179375480651856,2.157145434110658,0.1078995867967605,0.7159048019647598,0.8854238357692957,0.40245818142654993,0.5269873994588852,0.9767242856025696,24.222906841278075,2.168328132716318,0.9999910494089128,0.2704437762498856,0.1020162707865238,0.8591123760702709,0.0986456981450319,0.1730407666862011,3.886689468383789,0.365926159740736,1.91943359375,412.6860361328125,492.8335,166.6045684814453,1.012373063802719,0.0006231820248067,19.23146391105652,1.5342552723223344,0.8921112862825393,0.2842857638001442,0.1145440489351749,0.5975653086739282,0.958987593650818,0.0927734375,0.0,4.123598489496443,36.791655480861664,1237.20945570204
